"GEOID","tot_can","MINORPCT","LOWINCPCT","LESSHSPCT","LINGISOPCT","UNDER5PCT","OVER64PCT","SUM_ECSI_open","SUM_LUST_open","countAdv","all_cat","PM25_EPA","PM25_NWAQ_MAX","PM25_Mean_NWAQ","min_dec","min_quin","un5_dec","un5_quin","o64_dec","o64_quin","lhs_dec","lhs_quin","inc_dec","inc_quin","lin_dec","lin_quin","lus_av","lus_max","lus_num"
410390031012,26.40356583,0.134805788,0.273425499,0.104462475,0.033797217,0.083015994,0.214013709,0,2,NA,"Low",6.453623,6,6,"(0.109,0.139]",4,"(0.0812,0.1]",9,"(0.21,0.248]",8,"(0.0968,0.122]",7,"(0.233,0.283]",4,"(0.0218,0.0404]",8,NA,NA,NA
410390031013,26.40356583,0.132677299,0.33504449,0.041603247,0.040622299,0.071258907,0.198846284,0,1,NA,"Low",6.453623,6,6,"(0.109,0.139]",4,"(0.0686,0.0812]",8,"(0.183,0.21]",7,"(0.0282,0.0447]",3,"(0.331,0.38]",6,"(0.0404, 0.0748]",9,NA,NA,NA
410390031021,28.3933236,0.113561191,0.458705357,0.041499331,0,0,0.367144432,0,2,NA,"Low",6.447935,6,6,"(0.109,0.139]",4,NA,NA,"(0.309,0.832]",10,"(0.0282,0.0447]",3,"(0.432,0.499]",8,"(0, 0]",1,NA,NA,NA
410390031022,28.3933236,0.115424431,0.348691099,0.047433904,0,0.097826087,0.082298137,1,2,NA,"Low",6.447935,6,6,"(0.109,0.139]",4,"(0.0812,0.1]",9,"(0.066,0.0936]",2,"(0.0447,0.0616]",4,"(0.331,0.38]",6,"(0, 0]",1,NA,NA,NA
410390031023,28.3933236,0.464150943,0.823807477,0.029520295,0.172506739,0,0.017610063,1,0,NA,"Low",6.447935,6,6,"(0.442,0.959]",10,NA,NA,"(0,0.066]",1,"(0.0282,0.0447]",3,"(0.592,1]",10,"(0.0748, 0.5]",10,NA,NA,NA
410390031024,28.3933236,0.434267241,0.612607759,0.029761905,0.142729706,0.030711207,0.159482759,1,0,NA,"Low",6.447935,6,6,"(0.336,0.442]",9,"(0.023,0.0324]",3,"(0.158,0.183]",6,"(0.0282,0.0447]",3,"(0.592,1]",10,"(0.0748, 0.5]",10,NA,NA,NA
410390032011,26.86189317,0.129554656,0.585843373,0.161764706,0,0.052631579,0.164642375,0,0,NA,"Low",6.402812,6,6,"(0.109,0.139]",4,"(0.0505,0.0588]",6,"(0.158,0.183]",6,"(0.157,0.213]",9,"(0.499,0.592]",9,"(0, 0]",1,NA,NA,NA
410390032012,26.86189317,0.141853316,0.447079491,0.107282185,0,0.104523496,0.112428634,0,0,NA,"Low",6.402812,6,6,"(0.139,0.172]",5,"(0.1,0.245]",10,"(0.0936,0.113]",3,"(0.0968,0.122]",7,"(0.432,0.499]",8,"(0, 0]",1,NA,NA,NA
410390032021,27.24174466,0.215384615,0.314529915,0.054567023,0.062913907,0.012820513,0.18974359,0,0,NA,"High",6.385183,6,6,"(0.212,0.266]",7,"(0.00931,0.023]",2,"(0.183,0.21]",7,"(0.0447,0.0616]",4,"(0.283,0.331]",5,"(0.0404, 0.0748]",9,NA,NA,NA
410390032022,27.24174466,0.05921681,0.228271251,0.021377672,0,0.029608405,0.254059217,0,0,NA,"High",6.385183,6,6,"(0.0503,0.0826]",2,"(0.023,0.0324]",3,"(0.248,0.309]",9,"(0.0114,0.0282]",2,"(0.177,0.233]",3,"(0, 0]",1,NA,NA,NA
410390032023,27.24174466,0.281467426,0.500948767,0.128133705,0.092669433,0.075901328,0.098039216,0,0,NA,"High",6.385183,6,6,"(0.266,0.336]",8,"(0.0686,0.0812]",8,"(0.0936,0.113]",3,"(0.122,0.157]",8,"(0.499,0.592]",9,"(0.0748, 0.5]",10,NA,NA,NA
410390033011,25.56843158,0.113193944,0.536135693,0.14893617,0,0.0814708,0.129055516,0,0,NA,"Low",6.339692,6,6,"(0.109,0.139]",4,"(0.0812,0.1]",9,"(0.113,0.134]",4,"(0.122,0.157]",8,"(0.499,0.592]",9,"(0, 0]",1,NA,NA,NA
410390033012,25.56843158,0.14665127,0.587188612,0.141085271,0.042492918,0.072748268,0.150115473,0,1,NA,"Low",6.339692,6,6,"(0.139,0.172]",5,"(0.0686,0.0812]",8,"(0.134,0.158]",5,"(0.122,0.157]",8,"(0.499,0.592]",9,"(0.0404, 0.0748]",9,1900,1900,1
410390033013,25.56843158,0.135051546,0.563917526,0.20977918,0.053521127,0.120618557,0.077319588,0,0,NA,"Low",6.339692,6,6,"(0.109,0.139]",4,"(0.1,0.245]",10,"(0.066,0.0936]",2,"(0.157,0.213]",9,"(0.499,0.592]",9,"(0.0404, 0.0748]",9,NA,NA,NA
410390033021,27.69322464,0.250549451,0.302197802,0.171686747,0.043956044,0.076923077,0.134065934,0,1,NA,"High",6.338954,6,6,"(0.212,0.266]",7,"(0.0686,0.0812]",8,"(0.113,0.134]",4,"(0.157,0.213]",9,"(0.283,0.331]",5,"(0.0404, 0.0748]",9,NA,NA,NA
410390033022,27.69322464,0.070671378,0.605520926,0.031367629,0,0.013250883,0.113074205,0,3,NA,"High",6.338954,6,6,"(0.0503,0.0826]",2,"(0.00931,0.023]",2,"(0.0936,0.113]",3,"(0.0282,0.0447]",3,"(0.592,1]",10,"(0, 0]",1,NA,NA,NA
410390033023,27.69322464,0.452054795,0.602831595,0.091722595,0.037209302,0.092285508,0.136265321,1,3,NA,"High",6.338954,6,6,"(0.442,0.959]",10,"(0.0812,0.1]",9,"(0.134,0.158]",5,"(0.0788,0.0968]",6,"(0.592,1]",10,"(0.0218,0.0404]",8,175,175,1
410390034001,26.16259855,0.35857461,0.701872659,0.191316147,0.022222222,0.126206385,0.033407572,1,0,NA,"Low",6.290845,6,6,"(0.336,0.442]",9,"(0.1,0.245]",10,"(0,0.066]",1,"(0.157,0.213]",9,"(0.592,1]",10,"(0.0218,0.0404]",8,NA,NA,NA
410390034002,26.16259855,0.387096774,0.334126984,0.144057623,0,0.04563336,0.1754524,1,0,NA,"Low",6.290845,6,6,"(0.336,0.442]",9,"(0.0419,0.0505]",5,"(0.158,0.183]",6,"(0.122,0.157]",8,"(0.331,0.38]",6,"(0, 0]",1,NA,NA,NA
410390034003,26.16259855,0.17739816,0.448393712,0.196460177,0.066561014,0.114323259,0.084099869,0,0,NA,"Low",6.290845,6,6,"(0.172,0.212]",6,"(0.1,0.245]",10,"(0.066,0.0936]",2,"(0.157,0.213]",9,"(0.432,0.499]",8,"(0.0404, 0.0748]",9,NA,NA,NA
410390034004,26.16259855,0.150147929,0.608727811,0.04033092,0,0.044378698,0.087278107,1,2,NA,"Low",6.290845,6,6,"(0.139,0.172]",5,"(0.0419,0.0505]",5,"(0.066,0.0936]",2,"(0.0282,0.0447]",3,"(0.592,1]",10,"(0, 0]",1,390,675,3
410390035001,25.48524691,0.050257732,0.204896907,0.08,0,0.012886598,0.208762887,1,2,NA,"High",6.245426,6,6,"(0,0.0503]",1,"(0.00931,0.023]",2,"(0.183,0.21]",7,"(0.0788,0.0968]",6,"(0.177,0.233]",3,"(0, 0]",1,NA,NA,NA
410390035002,25.48524691,0.136536995,0.252479024,0.06613455,0,0.07856598,0.160945843,0,0,NA,"Low",6.245426,6,6,"(0.109,0.139]",4,"(0.0686,0.0812]",8,"(0.158,0.183]",6,"(0.0616,0.0788]",5,"(0.233,0.283]",4,"(0, 0]",1,NA,NA,NA
410390035003,25.48524691,0.407192575,0.187793427,0.123022847,0,0.031322506,0.061484919,0,0,NA,"Low",6.245426,6,6,"(0.336,0.442]",9,"(0.023,0.0324]",3,"(0,0.066]",1,"(0.122,0.157]",8,"(0.177,0.233]",3,"(0, 0]",1,NA,NA,NA
410390035004,25.48524691,0.12788906,0.203574204,0.062567422,0,0.016949153,0.18412943,1,1,NA,"High",6.245426,6,6,"(0.109,0.139]",4,"(0.00931,0.023]",2,"(0.183,0.21]",7,"(0.0616,0.0788]",5,"(0.177,0.233]",3,"(0, 0]",1,395,395,1
410390036001,27.44953188,0.150339476,0.616876819,0.134117647,0.011864407,0.041707081,0.178467507,2,5,NA,"High",6.370499,6,6,"(0.139,0.172]",5,"(0.0324,0.0419]",4,"(0.158,0.183]",6,"(0.122,0.157]",8,"(0.592,1]",10,"(0.07901, 0.0218]",7,472.5,570,2
410390036002,27.44953188,0.209694415,0.278187566,0.035616438,0.044444444,0.055848261,0.268703899,2,0,NA,"High",6.370499,6,6,"(0.172,0.212]",6,"(0.0505,0.0588]",6,"(0.248,0.309]",9,"(0.0282,0.0447]",3,"(0.233,0.283]",4,"(0.0404, 0.0748]",9,NA,NA,NA
410390036003,27.44953188,0.136968928,0.372225745,0.043278085,0,0.040583386,0.112872543,2,5,NA,"Low",6.370499,6,6,"(0.109,0.139]",4,"(0.0324,0.0419]",4,"(0.0936,0.113]",3,"(0.0282,0.0447]",3,"(0.331,0.38]",6,"(0, 0]",1,NA,NA,NA
410390037001,30.61816019,0.287671233,0.721202003,0.020754717,0.015965167,0.023255814,0.021344377,5,4,NA,"Low",6.432565,6,6,"(0.266,0.336]",8,"(0.023,0.0324]",3,"(0,0.066]",1,"(0.0114,0.0282]",2,"(0.592,1]",10,"(0.07901, 0.0218]",7,383.333333333333,595,3
410390037002,30.61816019,0.30783467,0,0,0,0,0,0,0,NA,"Low",6.432565,6,6,"(0.266,0.336]",8,NA,NA,NA,NA,NA,NA,NA,NA,"(0, 0]",1,NA,NA,NA
410390038001,34.63356269,0.137339056,0.82647585,0,0.041237113,0,0.030901288,1,2,NA,"Low",6.454908,6,6,"(0.109,0.139]",4,NA,NA,"(0,0.066]",1,NA,NA,"(0.592,1]",10,"(0.0404, 0.0748]",9,NA,NA,NA
410390038002,34.63356269,0.3225,0.914191419,0,0.092391304,0,0.035,0,1,NA,"Low",6.454908,6,6,"(0.266,0.336]",8,NA,NA,"(0,0.066]",1,NA,NA,"(0.592,1]",10,"(0.0748, 0.5]",10,NA,NA,NA
410390038003,34.63356269,0.171991247,0.901531729,0,0.01814301,0,0,0,1,NA,"Low",6.454908,6,6,"(0.172,0.212]",6,NA,NA,NA,NA,NA,NA,"(0.592,1]",10,"(0.07901, 0.0218]",7,1345,1345,1
410390038004,34.63356269,0.275417661,0.876110563,0.092885375,0.018789144,0,0.003818616,0,0,NA,"Low",6.454908,6,6,"(0.266,0.336]",8,NA,NA,"(0,0.066]",1,"(0.0788,0.0968]",6,"(0.592,1]",10,"(0.07901, 0.0218]",7,NA,NA,NA
410390038005,34.63356269,0.413936557,0.983090379,0.014869888,0.044578313,0.011440458,0.004680187,1,1,NA,"Low",6.454908,6,6,"(0.336,0.442]",9,"(0.00931,0.023]",2,"(0,0.066]",1,"(0.0114,0.0282]",2,"(0.592,1]",10,"(0.0404, 0.0748]",9,NA,NA,NA
410390039001,35.86823511,0.393794749,0.706840391,0.073796791,0,0.007955449,0.110580748,1,3,NA,"Low",6.483335,6,6,"(0.336,0.442]",9,"(0,0.00931]",1,"(0.0936,0.113]",3,"(0.0616,0.0788]",5,"(0.592,1]",10,"(0, 0]",1,450,475,2
410390039002,35.86823511,0.244829887,0.81054036,0.091731266,0.007001167,0,0.140760507,5,2,NA,"Low",6.483335,6,6,"(0.212,0.266]",7,NA,NA,"(0.134,0.158]",5,"(0.0788,0.0968]",6,"(0.592,1]",10,"(0, 0.07901]",6,540,540,1
410390039003,35.86823511,0.11790393,0.58224163,0.02907916,0,0,0.144104803,0,0,NA,"Low",6.483335,6,6,"(0.109,0.139]",4,NA,NA,"(0.134,0.158]",5,"(0.0282,0.0447]",3,"(0.499,0.592]",9,"(0, 0]",1,NA,NA,NA
410390040001,36.50620582,0.085501859,0.644361834,0.059479554,0.018126888,0,0.517967782,2,0,NA,"Medium",6.505698,6,6,"(0.0826,0.109]",3,NA,NA,"(0.309,0.832]",10,"(0.0447,0.0616]",4,"(0.592,1]",10,"(0.07901, 0.0218]",7,1020,1020,1
410390040002,36.50620582,0.217977528,0.507865169,0.061933535,0.022284123,0.06741573,0.048314607,2,0,NA,"Medium",6.505698,6,6,"(0.212,0.266]",7,"(0.0588,0.0686]",7,"(0,0.066]",1,"(0.0616,0.0788]",5,"(0.499,0.592]",9,"(0.0218,0.0404]",8,315,315,1
410390040003,36.50620582,0.15954416,0.517094017,0.068541301,0,0.066951567,0.135327635,0,0,NA,"Medium",6.505698,6,6,"(0.139,0.172]",5,"(0.0588,0.0686]",7,"(0.134,0.158]",5,"(0.0616,0.0788]",5,"(0.499,0.592]",9,"(0, 0]",1,NA,NA,NA
410390041001,35.1738061,0.091085271,0.488780488,0.037735849,0,0.058139535,0.070736434,0,0,NA,"Medium",6.553005,6,6,"(0.0826,0.109]",3,"(0.0505,0.0588]",6,"(0.066,0.0936]",2,"(0.0282,0.0447]",3,"(0.432,0.499]",8,"(0, 0]",1,NA,NA,NA
410390041002,35.1738061,0.106418919,0.246166951,0.043879908,0.020833333,0.022804054,0.138513514,0,1,NA,"Medium",6.553005,6,6,"(0.0826,0.109]",3,"(0.00931,0.023]",2,"(0.134,0.158]",5,"(0.0282,0.0447]",3,"(0.233,0.283]",4,"(0.07901, 0.0218]",7,145,145,1
410390041003,35.1738061,0.070859873,0.47611465,0.020665901,0.017316017,0.069267516,0.113057325,0,1,NA,"High",6.553005,6,6,"(0.0503,0.0826]",2,"(0.0686,0.0812]",8,"(0.0936,0.113]",3,"(0.0114,0.0282]",2,"(0.432,0.499]",8,"(0.07901, 0.0218]",7,NA,NA,NA
410390041004,35.1738061,0.139107612,0.32808399,0.01141925,0,0,0.244094488,0,0,NA,"Medium",6.553005,6,6,"(0.109,0.139]",4,NA,NA,"(0.21,0.248]",8,"(0.0114,0.0282]",2,"(0.283,0.331]",5,"(0, 0]",1,NA,NA,NA
410390042001,35.38061166,0.266337855,0.773924213,0.18442623,0.03257329,0.108508015,0.034525277,4,5,NA,"Medium",6.544873,6,6,"(0.266,0.336]",8,"(0.1,0.245]",10,"(0,0.066]",1,"(0.157,0.213]",9,"(0.592,1]",10,"(0.0218,0.0404]",8,408.75,1110,4
410390042002,35.38061166,0.227433628,0.712389381,0.156989247,0.056842105,0.037168142,0.094690265,4,4,NA,"Medium",6.544873,6,6,"(0.212,0.266]",7,"(0.0324,0.0419]",4,"(0.0936,0.113]",3,"(0.122,0.157]",8,"(0.592,1]",10,"(0.0404, 0.0748]",9,272.5,370,2
410390042003,35.38061166,0.244063325,0.654353562,0.022071307,0,0.014511873,0.069920844,3,3,NA,"Medium",6.544873,6,6,"(0.212,0.266]",7,"(0.00931,0.023]",2,"(0.066,0.0936]",2,"(0.0114,0.0282]",2,"(0.592,1]",10,"(0, 0]",1,950,1370,3
410390043001,31.36497615,0.338044309,0.652788388,0.185434174,0.026269702,0.047746371,0.290679908,2,7,NA,"High",6.57217,6,6,"(0.336,0.442]",9,"(0.0419,0.0505]",5,"(0.248,0.309]",9,"(0.157,0.213]",9,"(0.592,1]",10,"(0.0218,0.0404]",8,901.666666666667,1210,3
410390043002,31.36497615,0.350446429,0.513392857,0.111627907,0.034710744,0.022879464,0.059709821,19,12,NA,"Medium",6.57217,6,6,"(0.336,0.442]",9,"(0.00931,0.023]",2,"(0,0.066]",1,"(0.0968,0.122]",7,"(0.499,0.592]",9,"(0.0218,0.0404]",8,688.75,1215,4
410390043003,31.36497615,0.176636172,0.582688248,0.173435785,0.028301887,0.06122449,0.020408163,1,0,NA,"Low",6.57217,6,6,"(0.172,0.212]",6,"(0.0588,0.0686]",7,"(0,0.066]",1,"(0.157,0.213]",9,"(0.499,0.592]",9,"(0.0218,0.0404]",8,NA,NA,NA
410390043004,31.36497615,0.34272902,0.257527226,0.043672014,0.020183486,0.106342088,0.157591288,0,1,NA,"Low",6.57217,6,6,"(0.336,0.442]",9,"(0.1,0.245]",10,"(0.134,0.158]",5,"(0.0282,0.0447]",3,"(0.233,0.283]",4,"(0.07901, 0.0218]",7,NA,NA,NA
410390044011,30.35574341,0.349071832,0.54519774,0.224951519,0.072164948,0.04196933,0.100887813,0,1,NA,"Low",6.51812,6,6,"(0.336,0.442]",9,"(0.0419,0.0505]",5,"(0.0936,0.113]",3,"(0.213,1]",10,"(0.499,0.592]",9,"(0.0404, 0.0748]",9,175,175,1
410390044012,30.35574341,0.232497839,0.504753673,0.045307443,0,0.065687122,0.266205704,0,0,NA,"Medium",6.51812,6,6,"(0.212,0.266]",7,"(0.0588,0.0686]",7,"(0.248,0.309]",9,"(0.0447,0.0616]",4,"(0.499,0.592]",9,"(0, 0]",1,NA,NA,NA
410390044013,30.35574341,0.127296588,0.177165354,0,0,0.070866142,0.11023622,0,0,NA,"Low",6.51812,6,6,"(0.109,0.139]",4,"(0.0686,0.0812]",8,"(0.0936,0.113]",3,NA,NA,"(0.177,0.233]",3,"(0, 0]",1,NA,NA,NA
410390044014,30.35574341,0.125560538,0.485881207,0.025871766,0,0.052914798,0.452914798,0,1,NA,"Low",6.51812,6,6,"(0.109,0.139]",4,"(0.0505,0.0588]",6,"(0.309,0.832]",10,"(0.0114,0.0282]",2,"(0.432,0.499]",8,"(0, 0]",1,NA,NA,NA
410390044031,33.77381035,0.31702544,0.679060665,0.132450331,0,0.0518591,0.058708415,0,0,NA,"Low",6.509454,6,6,"(0.266,0.336]",8,"(0.0505,0.0588]",6,"(0,0.066]",1,"(0.122,0.157]",8,"(0.592,1]",10,"(0, 0]",1,565,565,1
410390044032,33.77381035,0.350022553,0.690801457,0.022401434,0.021988528,0.089309878,0.01939558,0,0,NA,"Low",6.509454,6,6,"(0.336,0.442]",9,"(0.0812,0.1]",9,"(0,0.066]",1,"(0.0114,0.0282]",2,"(0.592,1]",10,"(0.0218,0.0404]",8,NA,NA,NA
410390044033,33.77381035,0.190944882,0.56496063,0.097065463,0.068965517,0,0.375984252,2,2,NA,"Low",6.509454,6,6,"(0.172,0.212]",6,NA,NA,"(0.309,0.832]",10,"(0.0968,0.122]",7,"(0.499,0.592]",9,"(0.0404, 0.0748]",9,222.5,270,2
410390044034,33.77381035,0.161596958,0.39021164,0.14274062,0,0.032953105,0.230671736,0,0,NA,"Low",6.509454,6,6,"(0.139,0.172]",5,"(0.0324,0.0419]",4,"(0.21,0.248]",8,"(0.122,0.157]",8,"(0.38,0.432]",7,"(0, 0]",1,NA,NA,NA
410390044041,30.17149666,0.068996416,0.112007168,0,0,0.014336918,0.226702509,0,0,NA,"Low",6.488933,6,6,"(0.0503,0.0826]",2,"(0.00931,0.023]",2,"(0.21,0.248]",8,NA,NA,"(0,0.119]",1,"(0, 0]",1,NA,NA,NA
410390044042,30.17149666,0.17112922,0.264260768,0.061919505,0,0.034924331,0.254947614,0,0,NA,"Low",6.488933,6,6,"(0.139,0.172]",5,"(0.0324,0.0419]",4,"(0.248,0.309]",9,"(0.0616,0.0788]",5,"(0.233,0.283]",4,"(0, 0]",1,NA,NA,NA
410390044043,30.17149666,0.110068259,0.20890411,0.005973716,0.028735632,0.021331058,0.142491468,0,0,NA,"Low",6.488933,6,6,"(0.109,0.139]",4,"(0.00931,0.023]",2,"(0.134,0.158]",5,"(0,0.0114]",1,"(0.177,0.233]",3,"(0.0218,0.0404]",8,NA,NA,NA
410390044051,26.8524994,0.146695715,0.217864924,0.007633588,0,0.050835149,0.262164125,0,1,NA,"Low",6.468846,6,6,"(0.139,0.172]",5,"(0.0505,0.0588]",6,"(0.248,0.309]",9,"(0,0.0114]",1,"(0.177,0.233]",3,"(0, 0]",1,NA,NA,NA
410390044052,26.8524994,0.174787316,0.144297905,0.016227181,0.014652015,0.051044084,0.125290023,0,0,NA,"Low",6.468846,6,6,"(0.172,0.212]",6,"(0.0505,0.0588]",6,"(0.113,0.134]",4,"(0.0114,0.0282]",2,"(0.119,0.177]",2,"(0.07901, 0.0218]",7,NA,NA,NA
410390044053,26.8524994,0.178612717,0.252873563,0.019685039,0.040268456,0.086705202,0.223121387,0,0,NA,"Low",6.468846,6,6,"(0.172,0.212]",6,"(0.0812,0.1]",9,"(0.21,0.248]",8,"(0.0114,0.0282]",2,"(0.233,0.283]",4,"(0.0218,0.0404]",8,NA,NA,NA
410390045011,35.18282307,0.139121339,0.60944206,0.052710843,0.016697588,0.020920502,0.127615063,0,1,NA,"Low",6.484847,6,6,"(0.109,0.139]",4,"(0.00931,0.023]",2,"(0.113,0.134]",4,"(0.0447,0.0616]",4,"(0.592,1]",10,"(0.07901, 0.0218]",7,460,460,1
410390045012,35.18282307,0.197115385,0.416461916,0,0,0.019230769,0.117788462,0,0,NA,"Low",6.484847,6,6,"(0.172,0.212]",6,"(0.00931,0.023]",2,"(0.113,0.134]",4,NA,NA,"(0.38,0.432]",7,"(0, 0]",1,NA,NA,NA
410390045013,35.18282307,0.184281843,0.490480508,0.060273973,0.012295082,0.086720867,0.121047877,1,2,NA,"Low",6.484847,6,6,"(0.172,0.212]",6,"(0.0812,0.1]",9,"(0.113,0.134]",4,"(0.0447,0.0616]",4,"(0.432,0.499]",8,"(0.07901, 0.0218]",7,NA,NA,NA
410390045021,36.58144766,0.164893617,0.522884882,0.049844237,0,0.026595745,0.175531915,0,1,NA,"Low",6.503176,6,6,"(0.139,0.172]",5,"(0.023,0.0324]",3,"(0.158,0.183]",6,"(0.0447,0.0616]",4,"(0.499,0.592]",9,"(0, 0]",1,1415,1415,1
410390045022,36.58144766,0.112698413,0.544444444,0.088607595,0,0.012698413,0.053968254,0,0,NA,"Low",6.503176,6,6,"(0.109,0.139]",4,"(0.00931,0.023]",2,"(0,0.066]",1,"(0.0788,0.0968]",6,"(0.499,0.592]",9,"(0, 0]",1,NA,NA,NA
410390045023,36.58144766,0.109072881,0.510265398,0.053175775,0.02014218,0.070401587,0.069410015,1,2,NA,"Low",6.503176,6,6,"(0.0826,0.109]",3,"(0.0686,0.0812]",8,"(0.066,0.0936]",2,"(0.0447,0.0616]",4,"(0.499,0.592]",9,"(0.07901, 0.0218]",7,1220,1220,1
410390046001,32.29568807,0.070097604,0.36823425,0.011887073,0,0.047027507,0.117125111,0,0,NA,"Low",6.478124,6,6,"(0.0503,0.0826]",2,"(0.0419,0.0505]",5,"(0.113,0.134]",4,"(0.0114,0.0282]",2,"(0.331,0.38]",6,"(0, 0]",1,NA,NA,NA
410390046002,32.29568807,0.142114385,0.282495667,0.036708861,0,0.013864818,0.129116118,0,0,NA,"Low",6.478124,6,6,"(0.139,0.172]",5,"(0.00931,0.023]",2,"(0.113,0.134]",4,"(0.0282,0.0447]",3,"(0.233,0.283]",4,"(0, 0]",1,NA,NA,NA
410390046003,32.29568807,0.119544592,0.209615385,0.039906103,0,0,0.265654649,0,0,NA,"Low",6.478124,6,6,"(0.109,0.139]",4,NA,NA,"(0.248,0.309]",9,"(0.0282,0.0447]",3,"(0.177,0.233]",3,"(0, 0]",1,NA,NA,NA
410390047001,31.72704545,0.311722913,0.63321492,0.21541502,0,0,0.076376554,0,0,NA,"Medium",6.454872,6,6,"(0.266,0.336]",8,NA,NA,"(0.066,0.0936]",2,"(0.213,1]",10,"(0.592,1]",10,"(0, 0]",1,NA,NA,NA
410390047002,31.72704545,0.070294785,0.272108844,0.046153846,0,0,0.138321995,0,0,NA,"Low",6.454872,6,6,"(0.0503,0.0826]",2,NA,NA,"(0.134,0.158]",5,"(0.0447,0.0616]",4,"(0.233,0.283]",4,"(0, 0]",1,NA,NA,NA
410390047003,31.72704545,0.142585551,0.291187739,0,0.011876485,0.050380228,0.170152091,0,2,NA,"Medium",6.454872,6,6,"(0.139,0.172]",5,"(0.0419,0.0505]",5,"(0.158,0.183]",6,NA,NA,"(0.283,0.331]",5,"(0.07901, 0.0218]",7,NA,NA,NA
410390047004,31.72704545,0.073070608,0.403119869,0.037593985,0,0.007389163,0.10591133,0,0,NA,"Medium",6.454872,6,6,"(0.0503,0.0826]",2,"(0,0.00931]",1,"(0.0936,0.113]",3,"(0.0282,0.0447]",3,"(0.38,0.432]",7,"(0, 0]",1,NA,NA,NA
410390048001,31.28967353,0.282551397,0.73418424,0,0,0.02266737,0.092778071,0,3,NA,"Medium",6.436084,6,6,"(0.266,0.336]",8,"(0.00931,0.023]",2,"(0.066,0.0936]",2,NA,NA,"(0.592,1]",10,"(0, 0]",1,NA,NA,NA
410390048002,31.28967353,0.077684692,0.71978022,0.036601307,0,0,0.111195735,0,1,NA,"Medium",6.436084,6,6,"(0.0503,0.0826]",2,NA,NA,"(0.0936,0.113]",3,"(0.0282,0.0447]",3,"(0.592,1]",10,"(0, 0]",1,NA,NA,NA
410390048003,31.28967353,0.469770674,0.825573315,0.056527591,0.112903226,0.096594858,0,0,1,NA,"Medium",6.436084,6,6,"(0.442,0.959]",10,"(0.0812,0.1]",9,NA,NA,"(0.0447,0.0616]",4,"(0.592,1]",10,"(0.0748, 0.5]",10,NA,NA,NA
410390049001,28.7027746,0.136615811,0.128987517,0.019019019,0,0.036061026,0.203883495,0,4,NA,"Low",6.412234,6,6,"(0.109,0.139]",4,"(0.0324,0.0419]",4,"(0.183,0.21]",7,"(0.0114,0.0282]",2,"(0.119,0.177]",2,"(0, 0]",1,NA,NA,NA
410390049002,28.7027746,0.283049918,0.698224852,0.013595166,0.027314112,0.060888645,0.078990675,0,4,NA,"Low",6.412234,6,6,"(0.266,0.336]",8,"(0.0588,0.0686]",7,"(0.066,0.0936]",2,"(0.0114,0.0282]",2,"(0.592,1]",10,"(0.0218,0.0404]",8,NA,NA,NA
410390049003,28.7027746,0.104743083,0.31027668,0,0,0.011857708,0.172924901,0,2,NA,"Medium",6.412234,6,6,"(0.0826,0.109]",3,"(0.00931,0.023]",2,"(0.158,0.183]",6,NA,NA,"(0.283,0.331]",5,"(0, 0]",1,NA,NA,NA
410390050001,27.78239358,0.288669065,0.262589928,0,0,0.032374101,0.103417266,0,0,NA,"Medium",6.397516,6,6,"(0.266,0.336]",8,"(0.023,0.0324]",3,"(0.0936,0.113]",3,NA,NA,"(0.233,0.283]",4,"(0, 0]",1,NA,NA,NA
410390050002,27.78239358,0.238402062,0.354381443,0.067352666,0,0.032860825,0.100515464,1,0,NA,"Medium",6.397516,6,6,"(0.212,0.266]",7,"(0.0324,0.0419]",4,"(0.0936,0.113]",3,"(0.0616,0.0788]",5,"(0.331,0.38]",6,"(0, 0]",1,NA,NA,NA
410390050003,27.78239358,0.094397544,0.340752111,0.012207528,0,0.086722947,0.128165771,0,0,NA,"Low",6.397516,6,6,"(0.0826,0.109]",3,"(0.0812,0.1]",9,"(0.113,0.134]",4,"(0.0114,0.0282]",2,"(0.331,0.38]",6,"(0, 0]",1,NA,NA,NA
410390050004,27.78239358,0.018803419,0.172649573,0.052011776,0,0,0.301709402,0,0,NA,"Low",6.397516,6,6,"(0,0.0503]",1,NA,NA,"(0.248,0.309]",9,"(0.0447,0.0616]",4,"(0.119,0.177]",2,"(0, 0]",1,NA,NA,NA
410390051001,28.99734718,0.196108949,0.555823293,0.112988384,0.041420118,0.042023346,0.116731518,0,2,NA,"Medium",6.422781,6,6,"(0.172,0.212]",6,"(0.0419,0.0505]",5,"(0.113,0.134]",4,"(0.0968,0.122]",7,"(0.499,0.592]",9,"(0.0404, 0.0748]",9,375,375,1
410390051002,28.99734718,0.206451613,0.403763441,0.059790732,0.030788177,0.01827957,0.144623656,2,0,NA,"Medium",6.422781,6,6,"(0.172,0.212]",6,"(0.00931,0.023]",2,"(0.134,0.158]",5,"(0.0447,0.0616]",4,"(0.38,0.432]",7,"(0.0218,0.0404]",8,NA,NA,NA
410390052001,28.68343389,0.073988439,0.212589074,0.014388489,0,0.058959538,0.262427746,0,0,NA,"Medium",6.44788,6,6,"(0.0503,0.0826]",2,"(0.0588,0.0686]",7,"(0.248,0.309]",9,"(0.0114,0.0282]",2,"(0.177,0.233]",3,"(0, 0]",1,NA,NA,NA
